goodreads_book_id,tag_id,count
244572,923,13
244572,10094,13
244572,19524,13
244572,6907,13
244572,15169,12
244572,29452,12
244572,31617,12
244572,32654,12
244572,10210,12
244572,6866,12
244572,6948,12
244572,15048,12
244572,33121,12
244572,13005,12
244572,20849,11
244572,17129,11
244572,25770,11
244572,6973,11
244572,20785,11
244572,30860,11
244572,11505,10
244572,21989,10
244572,23037,10
244572,25149,10
244572,1078,10
244572,25506,10
244572,461,10
244572,12035,10
244572,11379,10
244572,6863,10
244572,10644,9
244572,25152,9
244572,11314,9
244572,25000,9
244572,17090,9
249747,30574,10401
249747,11305,7840
249747,33114,3318
249747,8717,2407
249747,11557,2334
249747,11743,1586
249747,32989,1320
249747,27199,822
249747,6953,822
249747,22743,808
249747,5207,771
249747,1691,679
249747,26837,633
249747,6857,541
249747,26771,539
249747,18886,523
249747,19974,492
249747,3127,474
249747,6828,465
249747,6888,381
249747,31617,369
249747,17124,322
249747,26785,243
249747,6895,242
249747,3389,232
249747,11136,227
249747,11590,226
249747,29452,226
249747,22753,214
249747,10725,198
249747,33009,194
249747,3392,186
249747,18045,183
249747,11370,179
249747,9221,176
249747,17213,172
249747,16799,162
249747,3371,157
249747,22973,148
249747,15048,141
249747,33012,137
249747,11130,136
249747,33165,134
249747,22034,131
249747,24960,128
249747,6960,127
249747,1540,125
249747,29011,123
249747,17129,122
249747,20774,114
249747,8517,112
249747,6829,110
249747,30521,108
249747,20939,106
249747,10197,106
249747,15169,104
249747,33124,103
249747,19983,103
249747,26897,102
249747,5090,92
249747,6838,92
249747,10210,90
249747,11124,90
249747,1542,85
249747,20849,83
249747,6914,83
249747,16805,83
249747,1416,82
249747,12680,79
249747,9638,77
249747,26894,77
249747,33023,75
249747,15798,74
249747,3377,73
249747,8055,72
249747,26842,71
249747,3379,71
249747,25765,67
249747,6920,67
249747,22689,66
249747,4021,66
249747,11376,65
249747,2104,64
249747,32996,63
249747,5481,63
249747,33113,63
249747,33121,62
249747,30860,60
249747,30573,59
249747,6847,59
249747,12035,57
249747,21989,55
249747,6840,55
249747,19524,55
249747,29190,55
249747,17090,54
249747,9477,54
249747,15067,54
249747,11497,53
249747,20287,53
266904,30574,16266
266904,11557,627
266904,8717,434
266904,11743,370
266904,6953,365
266904,19974,285
266904,6857,283
266904,6888,260
266904,25438,241
266904,17124,210
266904,33114,191
266904,6895,173
266904,27199,139
266904,5207,132
266904,1691,117
266904,16805,117
266904,11221,117
266904,16799,115
266904,22743,89
266904,32989,85
266904,12600,84
266904,3371,83
266904,6960,79
266904,17129,77
266904,8055,72
266904,3389,71
266904,25014,70
266904,6914,64
266904,25436,62
266904,3392,60
266904,6920,60
266904,21152,58
266904,6828,55
266904,27847,50
266904,18045,48
266904,25020,47
266904,28945,46
266904,3379,41
266904,4949,41
266904,6597,40
266904,11505,37
266904,19980,37
266904,7457,36
266904,6976,36
266904,15048,36
266904,6909,35
266904,19983,33
266904,3377,32
266904,3677,32
266904,17090,31
266904,33165,27
266904,7852,26
266904,3676,25
266904,16757,25
266904,17213,24
266904,6973,24
266904,31359,23
266904,2104,22
266904,25765,22
266904,6838,22
266904,12323,22
266904,22753,21
266904,6977,21
266904,10397,21
266904,19867,21
266904,8067,20
266904,12680,20
266904,6596,20
266904,11240,20
266904,11497,19
266904,6866,19
266904,18284,19
266904,22689,18
266904,30521,18
266904,26735,18
266904,17086,18
266904,25305,18
266904,7484,18
266904,17116,18
266904,17169,18
266904,25152,17
266904,25151,17
266904,6829,17
266904,11305,16
266904,11590,16
266904,24960,16
266904,25150,16
266904,10197,16
266904,33150,16
266904,13235,16
266904,9221,15
266904,6948,15
266904,17138,15
266904,25329,15
266904,27535,14
266904,25148,14
266904,5481,14
266904,15960,14
266904,20501,14
266904,23212,14
267972,30574,1032
267972,14821,214
267972,11557,191
267972,33114,144
267972,20939,140
267972,11743,122
267972,13150,115
267972,6953,112
267972,11305,98
267972,22973,85
267972,19974,80
267972,6857,68
267972,5207,58
267972,13145,57
267972,32989,56
267972,6888,56
267972,29011,56
267972,6828,46
267972,22743,45
267972,16799,44
267972,6895,42
267972,26717,42
267972,8717,37
267972,6838,37
267972,17124,35
267972,13146,28
267972,6960,27
267972,29076,27
267972,13141,27
267972,16805,26
267972,19380,26
267972,6829,20
267972,30358,19
267972,6920,18
267972,6847,18
267972,8507,18
267972,28415,16
267972,20774,15
267972,18045,15
267972,24960,14
267972,17213,14
267972,17129,14
267972,13873,13
267972,9221,12
267972,25765,12
267972,15169,11
267972,6597,11
267972,21892,11
267972,17090,11
267972,32020,11
267972,22753,10
267972,25234,10
267972,5090,10
267972,20926,10
267972,19983,10
267972,20849,9
267972,33124,9
267972,33165,9
267972,20989,9
267972,3371,8
267972,6909,8
267972,6977,8
267972,6973,8
267972,9147,8
267972,5161,8
267972,31359,8
267972,15960,8
267972,11497,7
267972,20824,7
267972,25148,7
267972,6836,7
267972,4949,7
267972,32996,7
267972,28525,7
267972,33150,7
267972,13446,7
267972,16757,7
267972,19867,7
267972,6510,7
267972,1691,6
267972,2104,6
267972,11505,6
267972,25152,6
267972,33012,6
267972,30521,6
267972,6914,6
267972,32586,6
267972,11503,6
267972,11221,6
267972,20785,6
267972,22944,6
267972,14856,6
267972,19980,6
267972,2158,6
267972,19990,6
267972,26718,6
267972,27535,5
267972,24999,5
267972,5180,5
267972,1086,5
268955,30574,427
268955,18904,230
268955,6953,173
268955,11305,145
268955,8717,115
268955,6857,108
268955,17124,98
268955,6895,94
268955,11743,93
268955,6828,75
268955,6597,73
268955,6888,68
268955,14487,63
268955,27199,62
268955,17129,57
268955,1691,51
268955,5207,44
268955,18907,43
268955,9221,41
268955,6960,40
268955,22743,35
268955,6829,31
268955,14467,29
268955,30464,29
268955,18045,23
268955,25014,23
268955,6596,22
268955,20939,21
268955,16805,21
268955,14552,21
268955,16799,20
268955,6866,20
268955,18886,18
268955,7484,18
268955,10342,18
268955,33114,17
268955,22753,17
268955,17086,17
268955,11557,16
268955,6847,16
268955,25020,16
268955,6914,15
268955,17138,15
268955,18906,15
268955,19393,14
268955,6838,13
268955,19974,12
268955,543,12
268955,5090,11
268955,6920,11
268955,14764,11
268955,25305,11
268955,6965,11
268955,22689,10
268955,26735,10
268955,10404,10
268955,6902,10
268955,969,10
268955,20648,10
268955,20849,9
268955,10397,9
268955,2427,9
268955,18908,9
268955,18905,9
268955,20774,8
268955,20785,8
268955,17094,8
268955,31202,8
268955,6909,7
268955,14779,7
268955,6891,7
268955,22944,7
268955,25329,7
268955,17128,7
268955,3389,6
268955,25152,6
268955,3371,6
268955,25151,6
268955,33165,6
268955,6973,6
268955,26837,6
268955,7482,6
268955,7483,6
268955,13150,6
268955,17160,6
268955,5143,6
268955,10127,6
268955,22534,6
268955,14064,5
268955,25034,5
268955,18284,5
268955,17090,5
268955,17210,5
268955,4949,5
268955,17142,5
268955,17085,5
268955,26744,5
268955,17146,5
268955,25326,5
268955,12020,5
270067,30574,3021
270067,23605,304
270067,6953,236
270067,6895,229
270067,6888,198
270067,6857,184
270067,17124,106
270067,6828,79
270067,6960,79
270067,23596,72
270067,17129,66
270067,11743,56
270067,7457,49
270067,11557,47
270067,6838,40
270067,8717,28
270067,6829,28
270067,6866,25
270067,6920,23
270067,5207,20
270067,2580,20
270067,4086,20
270067,6914,17
270067,23595,17
270067,11305,16
270067,27199,16
270067,7404,16
270067,17086,16
270067,24224,16
270067,11513,16
270067,17094,15
270067,6931,14
270067,22743,13
270067,10296,12
270067,20785,11
270067,9221,10
270067,25014,10
270067,6984,10
270067,6847,9
270067,6977,9
270067,6843,9
270067,12323,9
270067,23624,9
270067,6995,8
270067,7483,8
270067,8279,8
270067,20774,7
270067,16799,7
270067,11221,7
270067,21892,7
270067,6900,7
270067,5161,7
270067,29448,7
270067,15169,6
270067,18045,6
270067,6976,6
270067,25033,6
270067,10397,6
270067,6891,6
270067,17210,6
270067,5158,6
270067,17085,6
270067,24148,6
270067,22545,5
270067,12600,5
270067,6905,5
270067,6949,5
270067,26735,5
270067,17113,5
270067,17090,5
270067,6886,5
270067,6959,5
270067,6837,5
270067,25086,5
270067,6784,5
270067,6962,5
270067,23623,5
270067,257,5
270067,4083,5
270067,18418,5
270067,31048,5
270067,33114,4
270067,22753,4
270067,14764,4
270067,25020,4
270067,1078,4
270067,6887,4
270067,33150,4
270067,10404,4
270067,5231,4
270067,28776,4
270067,5230,4
270067,17160,4
270067,25309,4
270067,1026,4
270067,17132,4
270067,12729,4
270067,259,4
270067,7429,4
270067,9710,4
272895,30574,8913
272895,7457,578
272895,11743,456
272895,6953,316
272895,14877,296
272895,11557,289
272895,33114,289
272895,2580,234
272895,8717,216
272895,6857,203
272895,6888,175
272895,6828,147
272895,6895,138
272895,7404,136
272895,17124,113
272895,6838,110
272895,1691,90
272895,5207,86
272895,32989,86
272895,22743,85
272895,14868,81
272895,6960,76
272895,27199,64
272895,6829,58
272895,17129,57
272895,16799,51
272895,33165,47
272895,2573,43
272895,14867,42
272895,19974,41
272895,2545,36
272895,6920,32
272895,6914,32
272895,6847,32
272895,25438,31
272895,14487,30
272895,16805,30
272895,25034,28
272895,9221,24
272895,25033,24
272895,22753,23
272895,6909,23
272895,2550,23
272895,25234,22
272895,22034,21
272895,6841,21
272895,4736,21
272895,6977,20
272895,2104,19
272895,20785,19
272895,22689,18
272895,18045,18
272895,25014,17
272895,19983,17
272895,14873,17
272895,18367,16
272895,6840,16
272895,6949,16
272895,32067,16
272895,20774,15
272895,6948,15
272895,12614,15
272895,5161,15
272895,6976,14
272895,7423,14
272895,15169,13
272895,6866,13
272895,6836,13
272895,10766,13
272895,11590,12
272895,20849,12
272895,33150,12
272895,6837,12
272895,2556,12
272895,32405,12
272895,24960,11
272895,30521,11
272895,6973,11
272895,6597,11
272895,26735,11
272895,6992,11
272895,29045,11
272895,11505,10
272895,33124,10
272895,30573,10
272895,6905,10
272895,21892,10
272895,17090,10
272895,25305,10
272895,5158,10
272895,4002,10
272895,6952,10
272895,33166,10
272895,29660,10
272895,11305,9
272895,29452,9
272895,33012,9
272895,5231,9
272895,11511,9
272895,32408,9
277190,30574,7045
277190,11305,1032
277190,6953,242
277190,27199,174
277190,11743,166
277190,6857,160
277190,33114,150
277190,5207,142
277190,19974,142
277190,22743,121
277190,11557,117
277190,6888,109
277190,1691,99
277190,8717,95
277190,17124,78
277190,18886,68
277190,6895,59
277190,16799,58
277190,6960,51
277190,6828,50
277190,31617,49
277190,28319,46
277190,22753,44
277190,28320,44
277190,18045,42
277190,11130,40
277190,11136,39
277190,32989,38
277190,16805,35
277190,9221,31
277190,14717,29
277190,17129,28
277190,6829,27
277190,30111,27
277190,26785,26
277190,30521,26
277190,20774,24
277190,3392,22
277190,11988,21
277190,15169,19
277190,22973,19
277190,20849,19
277190,6838,19
277190,11128,19
277190,6920,18
277190,22034,17
277190,29011,17
277190,11124,17
277190,11370,16
277190,18054,16
277190,5481,16
277190,20939,15
277190,6866,15
277190,1010,15
277190,3389,14
277190,5090,14
277190,6914,14
277190,6597,14
277190,33150,14
277190,29452,13
277190,25151,13
277190,6973,13
277190,7924,13
277190,22689,12
277190,21989,12
277190,25150,12
277190,6976,12
277190,11221,12
277190,24997,12
277190,1078,12
277190,11152,12
277190,11590,11
277190,3371,11
277190,10197,11
277190,6847,11
277190,25149,11
277190,17090,11
277190,19983,11
277190,25144,11
277190,33165,10
277190,9882,10
277190,6909,10
277190,25148,10
277190,6875,10
277190,11709,10
277190,33009,9
277190,33012,9
277190,615,9
277190,5444,9
277190,1542,9
277190,32586,9
277190,25014,9
277190,21274,9
277190,10644,8
277190,8055,8
277190,6840,8
277190,10397,8
277190,11290,8
277190,5393,8
277190,11366,8
277191,11305,1090
277191,30574,353
277191,6953,237
277191,11743,173
277191,6857,166
277191,27199,158
277191,5207,148
277191,33114,141
277191,19974,139
277191,6888,132
277191,11557,125
277191,22743,122
277191,1691,99
277191,8717,85
277191,17124,85
277191,6895,78
277191,18886,69
277191,6828,64
277191,16799,57
277191,6960,56
277191,32989,51
277191,28320,51
277191,31617,48
277191,11136,42
277191,28319,42
277191,22753,41
277191,18045,41
277191,11130,41
277191,9221,35
277191,14717,34
277191,20774,33
277191,16805,32
277191,30111,30
277191,6829,29
277191,17129,28
277191,26785,27
277191,30521,26
277191,20849,24
277191,22973,22
277191,6920,21
277191,3389,20
277191,5481,20
277191,11128,20
277191,3392,19
277191,29011,19
277191,15169,18
277191,6838,18
277191,20939,17
277191,18054,17
277191,22034,16
277191,25151,16
277191,6973,16
277191,1078,16
277191,11370,15
277191,11152,15
277191,11124,15
277191,5090,14
277191,21989,14
277191,6914,14
277191,33150,14
277191,1010,14
277191,33009,13
277191,29452,13
277191,3371,13
277191,6909,13
277191,6597,13
277191,24997,13
277191,11290,13
277191,25150,12
277191,6866,12
277191,11590,11
277191,24960,11
277191,33012,11
277191,22689,11
277191,5444,11
277191,25149,11
277191,25148,11
277191,19983,11
277191,25144,11
277191,6907,11
277191,11709,11
277191,11141,11
277191,10197,10
277191,6847,10
277191,25014,10
277191,18051,10
277191,33165,9
277191,6977,9
277191,6840,9
277191,20785,9
277191,10397,9
277191,17090,9
277191,11988,9
277191,6971,9
277191,6875,9
277191,5025,9
277191,25152,8
277191,20797,8
277191,5393,8
277191,7924,8
279692,30574,2337
279692,23605,197
279692,6895,155
279692,6953,146
279692,6857,98
279692,6888,98
279692,17124,70
279692,17129,42
279692,23596,41
279692,6828,40
279692,11743,36
279692,6960,33
279692,15048,29
279692,26735,28
279692,11557,20
279692,8717,19
279692,6838,18
279692,6920,18
279692,6914,17
279692,27199,15
279692,6931,14
279692,25390,13
279692,9221,12
279692,22743,11
279692,6829,11
279692,25438,10
279692,7457,9
279692,25020,9
279692,6984,9
279692,6866,8
279692,11513,8
279692,12680,8
279692,6976,7
279692,17090,7
279692,10404,7
279692,5161,7
279692,23624,7
279692,10397,6
279692,23595,6
279692,7482,6
279692,10221,6
279692,20173,6
279692,16799,5
279692,6847,5
279692,24224,5
279692,6891,5
279692,6988,5
279692,7483,5
279692,4197,5
279692,29386,5
279692,5207,4
279692,15169,4
279692,32586,4
279692,25014,4
279692,25033,4
279692,6843,4
279692,17094,4
279692,12614,4
279692,15285,4
279692,6875,4
279692,6995,4
279692,6959,4
279692,6992,4
279692,12322,4
279692,543,4
279692,13342,4
279692,11305,3
279692,22753,3
279692,20939,3
279692,18045,3
279692,14764,3
279692,7404,3
279692,6977,3
279692,25034,3
279692,6948,3
279692,26740,3
279692,17086,3
279692,17113,3
279692,17210,3
279692,7725,3
279692,7484,3
279692,831,3
279692,5231,3
279692,28776,3
279692,31382,3
279692,17158,3
279692,25086,3
279692,6784,3
279692,6962,3
279692,6846,3
279692,24148,3
279692,969,3
279692,6982,3
279692,17109,3
279692,23620,3
279692,25391,3
279692,16091,3
279692,560,2
279692,25439,2
279692,183,2
280240,30574,815
280240,23605,241
280240,6953,119
280240,11152,114
280240,6895,104
280240,6857,95
280240,6888,72
280240,11305,71
280240,6098,68
280240,23596,67
280240,7457,66
280240,31093,48
280240,11743,45
280240,8717,41
280240,17124,36
280240,11557,35
280240,12161,35
280240,6960,34
280240,11148,33
280240,6828,30
280240,31089,27
280240,31092,27
280240,11162,26
280240,6920,25
280240,6105,20
280240,17129,18
280240,5207,15
280240,23624,14
280240,11159,13
280240,22743,12
280240,31097,12
280240,7404,11
280240,6984,11
280240,6866,10
280240,3677,10
280240,6829,9
280240,6931,9
280240,23595,9
280240,10296,9
280240,6108,9
280240,6109,9
280240,31094,9
280240,22753,8
280240,6838,8
280240,6914,8
280240,90,8
280240,16196,8
280240,18045,7
280240,6976,7
280240,12165,7
280240,29230,7
280240,9221,6
280240,10397,6
280240,6115,6
280240,6104,6
280240,4941,6
280240,6107,6
280240,16799,5
280240,6847,5
280240,13098,5
280240,17086,5
280240,5161,5
280240,12163,5
280240,3679,5
280240,6113,5
280240,6099,5
280240,18078,5
280240,26335,5
280240,17978,5
280240,11221,4
280240,27669,4
280240,33142,4
280240,2938,4
280240,17090,4
280240,6995,4
280240,11151,4
280240,23623,4
280240,11141,4
280240,18120,4
280240,31677,4
280240,1191,4
280240,26336,4
280240,4940,4
280240,25390,4
280240,11142,4
280240,11155,4
280240,1691,3
280240,18054,3
280240,6948,3
280240,25149,3
280240,11513,3
280240,15285,3
280240,12153,3
280240,15290,3
280240,17160,3
280240,18418,3
280240,6983,3
280240,25532,3
280240,1160,3
280240,1161,3
281235,30574,1261
281235,6953,582
281235,11305,375
281235,6857,366
281235,6888,316
281235,11557,299
281235,6828,254
281235,6895,250
281235,20939,247
281235,17124,238
281235,8717,222
281235,14821,203
281235,2580,199
281235,33114,195
281235,31745,143
281235,6960,136
281235,6838,133
281235,27199,124
281235,19974,122
281235,16799,98
281235,16805,83
281235,32989,82
281235,5207,65
281235,6829,64
281235,6597,62
281235,6920,57
281235,7457,51
281235,25014,49
281235,22973,48
281235,6914,48
281235,98,48
281235,17090,44
281235,33165,41
281235,6847,41
281235,9221,40
281235,11743,39
281235,12680,38
281235,31723,37
281235,6976,36
281235,25034,36
281235,5921,34
281235,6909,33
281235,29011,29
281235,21892,29
281235,9684,29
281235,22753,28
281235,3389,28
281235,26735,28
281235,22034,27
281235,18045,27
281235,25114,26
281235,33150,26
281235,13873,26
281235,25020,25
281235,20785,24
281235,6949,22
281235,17086,22
281235,24802,21
281235,6977,20
281235,6902,20
281235,1048,20
281235,6443,19
281235,7404,18
281235,10397,18
281235,6836,18
281235,7725,18
281235,7484,18
281235,5158,18
281235,33012,17
281235,17129,17
281235,6948,17
281235,12315,17
281235,2573,17
281235,1105,17
281235,3371,16
281235,25033,16
281235,6973,16
281235,29244,16
281235,23415,16
281235,24960,15
281235,26785,15
281235,15169,15
281235,6843,15
281235,12614,15
281235,6891,15
281235,19983,15
281235,5231,15
281235,20774,14
281235,22689,14
281235,6840,14
281235,20926,14
281235,17094,14
281235,12323,14
281235,15067,14
281235,6959,14
281235,6837,14
281235,25329,14
281235,6596,14
281235,6965,14
281235,32405,14
296125,30574,1590
296125,14877,170
296125,11743,132
296125,6953,125
296125,2580,117
296125,33114,81
296125,6857,75
296125,6888,75
296125,6895,67
296125,6838,61
296125,6828,60
296125,14868,58
296125,7457,54
296125,5207,47
296125,17124,41
296125,22743,40
296125,27199,37
296125,6829,32
296125,11557,31
296125,6960,29
296125,8717,28
296125,16799,26
296125,17129,25
296125,32989,24
296125,14487,24
296125,9221,21
296125,2573,19
296125,14867,19
296125,6847,18
296125,33165,17
296125,2550,17
296125,22753,14
296125,6914,14
296125,14873,14
296125,19234,14
296125,19974,13
296125,6920,13
296125,2545,13
296125,16805,12
296125,25438,11
296125,25034,10
296125,6597,10
296125,20849,9
296125,12614,9
296125,5161,9
296125,6909,8
296125,6977,8
296125,20785,8
296125,10766,8
296125,32405,8
296125,20774,7
296125,5090,7
296125,7404,7
296125,14467,7
296125,25033,7
296125,17086,7
296125,33150,7
296125,5231,7
296125,32408,7
296125,1691,6
296125,2556,6
296125,15169,5
296125,2277,5
296125,12948,5
296125,6976,5
296125,6973,5
296125,6948,5
296125,17090,5
296125,5158,5
296125,20207,5
296125,18045,4
296125,6840,4
296125,6949,4
296125,6843,4
296125,11643,4
296125,5427,4
296125,6891,4
296125,33113,4
296125,10404,4
296125,14261,4
296125,25220,4
296125,5230,4
296125,6834,4
296125,6965,4
296125,24171,4
296125,14064,3
296125,14764,3
296125,6905,3
296125,923,3
296125,10397,3
296125,21892,3
296125,11513,3
296125,11978,3
296125,3514,3
296125,7484,3
296125,11644,3
296125,25158,3
296125,5309,3
296125,23964,3
296125,14878,3
297249,30574,1233
297249,8717,645
297249,6895,467
297249,11557,394
297249,20939,380
297249,6838,295
297249,27199,214
297249,33114,206
297249,17129,168
297249,6829,134
297249,19974,107
297249,16799,106
297249,5567,104
297249,5207,100
297249,25014,96
297249,6920,90
297249,6597,89
297249,22743,88
297249,6914,87
297249,6847,85
297249,32989,84
297249,25438,84
297249,25020,76
297249,16805,76
297249,17086,65
297249,33165,62
297249,25034,61
297249,6976,49
297249,20785,48
297249,6953,44
297249,9221,42
297249,26735,42
297249,5161,42
297249,17090,41
297249,11221,40
297249,6909,38
297249,10397,38
297249,25033,33
297249,21892,33
297249,29677,33
297249,6977,32
297249,22034,29
297249,6973,29
297249,6948,29
297249,22526,28
297249,12323,28
297249,6866,26
297249,12614,26
297249,33150,26
297249,10404,26
297249,24960,25
297249,6843,25
297249,17138,25
297249,5231,25
297249,22753,24
297249,6857,24
297249,18045,23
297249,11743,22
297249,6888,22
297249,15169,22
297249,17094,22
297249,6902,22
297249,25329,22
297249,6828,21
297249,17124,21
297249,11511,21
297249,25765,20
297249,6836,20
297249,6841,20
297249,6596,20
297249,969,20
297249,22689,19
297249,27535,19
297249,17213,19
297249,5158,19
297249,12611,19
297249,1048,19
297249,33166,19
297249,3389,18
297249,30521,18
297249,6837,18
297249,20774,17
297249,14467,17
297249,6905,17
297249,6965,17
297249,11240,17
297249,25114,16
297249,28108,16
297249,32643,16
297249,5566,16
297249,7457,15
297249,6949,15
297249,26740,15
297249,17113,15
297249,7482,15
297249,17085,15
297249,20849,14
297249,33124,14
297249,21989,14
297249,25335,14
301736,30574,830
301736,23605,765
301736,6953,734
301736,6895,711
301736,6857,594
301736,6888,488
301736,17124,374
301736,6960,322
301736,17129,264
301736,11557,251
301736,23596,161
301736,8717,157
301736,11743,138
301736,6828,133
301736,22743,129
301736,5207,115
301736,2580,98
301736,4829,89
301736,7457,87
301736,11221,85
301736,6866,74
301736,9221,71
301736,6914,70
301736,18640,67
301736,6920,63
301736,6838,55
301736,17086,54
301736,6931,44
301736,3742,44
301736,22753,37
301736,6829,36
301736,23595,35
301736,23624,34
301736,11513,32
301736,17094,31
301736,6891,31
301736,24224,29
301736,6984,29
301736,7404,28
301736,4149,27
301736,6976,26
301736,28776,26
301736,4828,25
301736,11590,24
301736,22689,23
301736,17113,23
301736,12323,23
301736,24802,23
301736,20774,22
301736,10296,22
301736,3739,22
301736,6977,21
301736,11305,20
301736,30521,20
301736,18045,18
301736,33165,18
301736,20785,18
301736,17090,18
301736,11542,18
301736,4151,18
301736,15169,17
301736,16799,16
301736,6949,16
301736,27535,15
301736,25014,15
301736,17160,15
301736,10129,14
301736,98,14
301736,10644,13
301736,33142,13
301736,6959,13
301736,28770,13
301736,17158,13
301736,6784,13
301736,14764,12
301736,25034,12
301736,6843,12
301736,12296,12
301736,17206,12
301736,20849,11
301736,6847,11
301736,6948,11
301736,10397,11
301736,5427,11
301736,21892,11
301736,15285,11
301736,25305,11
301736,6995,11
301736,5140,11
301736,12288,11
301736,6877,11
301736,17085,11
301736,30899,11
301736,18418,11
301736,13775,11
301736,2104,10
301736,25329,10
301736,25212,10
301736,10549,10
301736,28778,10
307791,30574,51994
307791,33114,2131
307791,8717,1906
307791,10064,1544
307791,11305,1533
307791,11557,1387
307791,10059,1174
307791,26837,1102
307791,32989,1019
307791,11743,936
307791,26771,797
307791,27199,709
307791,5207,468
307791,6953,457
307791,19974,432
307791,1691,423
307791,22743,355
307791,24051,331
307791,6857,277
307791,6888,265
307791,17124,195
307791,6895,179
307791,6828,178
307791,29452,170
307791,16799,160
307791,18045,159
307791,19983,144
307791,3389,134
307791,26894,132
307791,20939,127
307791,26785,123
307791,3392,122
307791,16805,112
307791,26735,112
307791,3371,109
307791,22753,103
307791,17129,103
307791,17213,92
307791,33165,87
307791,29045,84
307791,2768,84
307791,12709,82
307791,15169,81
307791,30521,81
307791,6914,77
307791,33023,76
307791,10197,74
307791,28610,74
307791,6920,73
307791,4949,73
307791,24960,72
307791,20774,71
307791,33124,71
307791,11370,68
307791,6960,68
307791,28300,67
307791,6829,66
307791,9221,65
307791,33012,65
307791,33311,64
307791,26897,63
307791,22034,61
307791,33009,61
307791,10067,59
307791,32996,58
307791,10081,57
307791,6838,54
307791,12700,54
307791,9598,54
307791,12600,53
307791,32586,53
307791,9597,53
307791,5090,52
307791,11590,49
307791,26740,49
307791,31359,49
307791,17090,48
307791,11505,46
307791,16277,46
307791,25114,45
307791,19524,45
307791,7337,45
307791,6909,44
307791,6597,44
307791,3379,44
307791,7484,44
307791,5036,44
307791,20849,43
307791,3377,43
307791,27398,43
307791,22689,42
307791,1542,42
307791,20547,42
307791,4002,42
307791,6976,41
307791,1173,41
307791,98,41
307791,1416,40
307791,12035,40
307791,33007,40
310146,30574,12641
310146,14487,1261
310146,33114,988
310146,11557,687
310146,11743,529
310146,32989,430
310146,8717,364
310146,1691,327
310146,14467,326
310146,6953,314
310146,6888,196
310146,6828,193
310146,6857,178
310146,19974,174
310146,7457,148
310146,5207,147
310146,26735,139
310146,6895,131
310146,6838,125
310146,22743,108
310146,17124,108
310146,21457,106
310146,25114,86
310146,16799,80
310146,21466,78
310146,19983,72
310146,17129,67
310146,6960,66
310146,26740,64
310146,20939,63
310146,33165,62
310146,29452,61
310146,7852,55
310146,6914,54
310146,23679,54
310146,16805,52
310146,6829,51
310146,12315,47
310146,33012,46
310146,14552,46
310146,33124,43
310146,9221,40
310146,6920,39
310146,15169,38
310146,25438,37
310146,3658,37
310146,20849,36
310146,7404,36
310146,6847,36
310146,22753,34
310146,24960,34
310146,22034,33
310146,33023,31
310146,2104,30
310146,18045,30
310146,25034,30
310146,4949,30
310146,7484,28
310146,3676,28
310146,17090,27
310146,33116,26
310146,3677,26
310146,33153,25
310146,6909,25
310146,6597,25
310146,10397,25
310146,26754,25
310146,1542,24
310146,21892,23
310146,5161,23
310146,4002,23
310146,21209,23
310146,30521,22
310146,32996,22
310146,19980,22
310146,21464,22
310146,11505,21
310146,21989,21
310146,25765,20
310146,11497,20
310146,2277,20
310146,6836,20
310146,21447,20
310146,3371,19
310146,27535,19
310146,6977,19
310146,6949,19
310146,31359,19
310146,6976,18
310146,33018,18
310146,30573,17
310146,20785,17
310146,12614,17
310146,14485,17
310146,20656,17
310146,31155,16
310146,30860,16
310146,19867,16
310146,26482,16
310146,27620,16
310258,30574,11559
310258,23605,1251
310258,6953,689
310258,6895,597
310258,6857,449
310258,6888,410
310258,23596,354
310258,6098,292
310258,17124,280
310258,6960,255
310258,32566,226
310258,11743,198
310258,17129,194
310258,11557,149
310258,7457,137
310258,25438,112
310258,6920,106
310258,6828,104
310258,6914,104
310258,27989,97
310258,8717,96
310258,27009,89
310258,6109,85
310258,32267,77
310258,6838,68
310258,6931,64
310258,20622,63
310258,28776,62
310258,6866,61
310258,1753,58
310258,23624,54
310258,7404,53
310258,22743,50
310258,24224,49
310258,6113,49
310258,12395,45
310258,25014,43
310258,6112,43
310258,26816,42
310258,5207,41
310258,17086,41
310258,6984,41
310258,6976,40
310258,23595,39
310258,3677,38
310258,11089,38
310258,6103,36
310258,1691,35
310258,6977,33
310258,16799,32
310258,18045,31
310258,3676,31
310258,9221,29
310258,17090,29
310258,11513,29
310258,8075,29
310258,17210,27
310258,6829,26
310258,1026,26
310258,6891,25
310258,10129,25
310258,4829,24
310258,3679,24
310258,11542,24
310258,25020,23
310258,12323,23
310258,7224,23
310258,26735,22
310258,17094,22
310258,10296,22
310258,6847,21
310258,115,20
310258,6099,20
310258,11221,19
310258,10397,19
310258,9611,18
310258,24148,18
310258,6115,18
310258,20785,17
310258,7483,17
310258,12296,16
310258,7482,16
310258,11069,16
310258,27008,16
310258,13025,16
310258,22753,15
310258,8067,15
310258,17113,15
310258,2938,15
310258,15285,15
310258,6886,15
310258,6995,15
310258,4941,15
310258,22689,14
310258,17158,14
310258,21195,13
310258,14694,13
310258,15304,13
310258,29197,13
310258,11067,13
310259,30574,34978
310259,6953,1114
310259,23605,1088
310259,6895,1004
310259,6857,854
310259,11557,830
310259,6888,745
310259,8717,577
310259,17124,455
310259,6960,450
310259,17129,339
